,level_0,index,image_id,mask,group,histogram
70,25,sukhothai_1300_1400_bronze_british_museum_mouth_mask,sukhothai_1300_1400_bronze_british_museum,mouth_mask,0,"[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1.
 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 3. 0. 0. 0. 0. 0. 1. 1. 0. 0.
 0. 0. 2. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 7. 0. 0. 2. 0. 2. 0. 0. 0.
 1. 0. 0. 2. 2. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 1. 0. 2. 0. 0. 3. 1. 0. 0. 2. 2. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0.
 0. 0. 2. 0. 1. 1. 4. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 4. 1. 2. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 2.
 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 1. 0. 6. 2. 1. 0. 2. 0. 0. 1. 0. 0. 0. 1.
 0. 1. 0. 0. 0. 1. 1. 0.]"
71,26,ayutthaya_1300_1400_bronze_walters_mouth_mask,ayutthaya_1300_1400_bronze_walters,mouth_mask,1,"[0. 5. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 2. 2. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 2. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0.
 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2.
 0. 0. 0. 1. 3. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.
 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 2. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 3. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 1. 1. 0. 2. 0. 0. 0. 0. 1. 2. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 1.
 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 2. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0.]"
72,27,sukhothai_1584_metal_ACM_mouth_mask,sukhothai_1584_metal_ACM,mouth_mask,0,"[1. 1. 2. 0. 1. 3. 0. 0. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 0. 2. 3.
 3. 1. 1. 2. 1. 3. 0. 5. 0. 3. 1. 0. 0. 1. 1. 1. 2. 2. 0. 0. 0. 0. 0. 1.
 3. 0. 1. 0. 3. 1. 0. 1. 0. 2. 0. 3. 2. 0. 0. 4. 2. 0. 3. 3. 0. 0. 2. 0.
 0. 0. 1. 2. 0. 1. 0. 1. 3. 0. 2. 0. 2. 2. 1. 1. 1. 2. 1. 3. 2. 2. 2. 1.
 0. 0. 1. 0. 1. 0. 2. 1. 0. 1. 2. 0. 3. 4. 1. 1. 1. 1. 0. 3. 0. 0. 0. 2.
 0. 1. 0. 1. 0. 1. 1. 0. 0. 2. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 2. 1. 1. 2.
 1. 4. 2. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 3. 0. 1. 0. 0. 1. 3. 1. 1. 2. 1.
 2. 5. 1. 1. 0. 1. 0. 0. 0. 1. 1. 2. 0. 0. 1. 1. 1. 1. 1. 0. 0. 1. 0. 1.
 4. 1. 0. 0. 1. 0. 3. 0.]"
73,28,ayuthuya_early_1400_bronze_walters_mouth_mask,ayuthuya_early_1400_bronze_walters,mouth_mask,1,"[0. 0. 0. 0. 1. 3. 0. 0. 0. 0. 0. 0. 1. 2. 3. 2. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 2. 0. 0. 0. 2. 4. 0. 2. 1. 0. 0. 1. 1. 2. 4. 1. 0. 0. 1. 0. 0. 0.
 0. 0. 2. 0. 1. 0. 0. 0. 2. 1. 0. 0. 1. 0. 1. 1. 3. 0. 0. 2. 1. 1. 1. 1.
 0. 0. 2. 1. 1. 0. 1. 0. 0. 0. 0. 2. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1.
 0. 1. 0. 0. 2. 0. 0. 1. 1. 0. 0. 1. 4. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0.
 2. 0. 2. 1. 0. 1. 2. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 3. 1. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 1. 1. 2.
 0. 1. 1. 1. 3. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 2. 0. 0. 1. 1. 3.
 0. 1. 0. 0. 0. 0. 1. 0.]"
74,29,test_sukhothai_buddha_1300_copper_LACMA_mouth_mask,test_sukhothai_buddha_1300_copper_LACMA,mouth_mask,2,"[0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 2. 0. 2. 2. 0. 1. 0. 0. 1.
 1. 0. 1. 0. 0. 0. 0. 5. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 0. 1. 0. 0. 0. 0. 1.
 1. 0. 1. 1. 1. 2. 0. 0. 0. 1. 1. 0. 0. 0. 1. 2. 0. 1. 0. 2. 0. 0. 1. 0.
 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 1. 0. 0. 0. 3. 0. 2. 0. 0. 1. 0.
 0. 1. 2. 0. 0. 1. 2. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0.
 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0. 0. 0. 1. 1. 0. 1. 0.]"
75,30,test_unknown_1500_bronze_cantor_3_mouth_mask,test_unknown_1500_bronze_cantor_3,mouth_mask,2,"[0. 1. 2. 0. 3. 2. 3. 1. 1. 1. 4. 0. 1. 2. 4. 2. 0. 0. 2. 0. 0. 1. 3. 1.
 2. 0. 2. 0. 0. 1. 0. 1. 0. 3. 2. 0. 1. 2. 1. 0. 1. 0. 1. 0. 0. 1. 0. 2.
 0. 3. 2. 0. 2. 1. 0. 0. 0. 0. 0. 3. 2. 2. 1. 3. 3. 0. 2. 2. 1. 0. 0. 0.
 0. 1. 2. 1. 0. 1. 0. 0. 0. 1. 1. 4. 2. 1. 0. 1. 1. 0. 0. 1. 1. 1. 2. 0.
 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 4. 0. 3. 3. 2. 0. 1. 1. 0. 0. 0. 3. 0. 0.
 1. 1. 1. 0. 0. 0. 2. 0. 2. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3.
 1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 4. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 1. 1.
 0. 1. 0. 0. 2. 0. 1. 2. 0. 0. 0. 1. 0. 0. 2. 0. 0. 1. 0. 3. 0. 2. 0. 1.
 0. 0. 0. 0. 1. 0. 0. 1.]"
76,31,ayutthaya_1600_crowned_bronze_victoria_albert_mouth_mask,ayutthaya_1600_crowned_bronze_victoria_albert,mouth_mask,1,"[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 1. 2. 0. 0. 0. 0. 0. 0. 1. 1.
 0. 1. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 4. 0. 0.
 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 3. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 2. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 2. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"
77,32,test_unknown_1500_bronze_met_mouth_mask,test_unknown_1500_bronze_met,mouth_mask,2,"[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 2. 2. 0. 0. 0. 1. 0.
 3. 0. 1. 0. 1. 0. 1. 2. 2. 2. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0.
 2. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 2. 0. 4. 0. 0. 0. 0. 1. 2. 1. 0. 0. 2.
 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 2. 1. 2. 0. 1. 0. 0. 0. 0. 0. 0.
 1. 0. 1. 2. 0. 0. 2. 0. 0. 1. 0. 0. 2. 4. 0. 0. 0. 2. 0. 0. 0. 3. 0. 1.
 2. 3. 0. 0. 0. 2. 3. 2. 1. 1. 3. 0. 0. 2. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 4. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 1. 0. 0. 0. 0. 1. 0. 0. 2. 1. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 2. 0. 0. 0. 1.]"
78,33,test_ayutthaya_1600_1625_bronze_walters_mouth_mask,test_ayutthaya_1600_1625_bronze_walters,mouth_mask,2,"[0. 1. 1. 2. 6. 3. 1. 0. 1. 3. 0. 1. 0. 2. 3. 0. 0. 0. 0. 0. 0. 1. 2. 1.
 2. 2. 0. 0. 0. 1. 5. 5. 2. 1. 2. 0. 0. 1. 0. 1. 4. 1. 0. 2. 1. 1. 0. 0.
 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 4. 0. 4. 0. 0. 0. 0. 3. 1. 0. 0. 0. 2.
 1. 0. 0. 0. 2. 1. 0. 1. 0. 2. 0. 1. 0. 1. 1. 1. 1. 3. 0. 0. 0. 2. 1. 0.
 1. 0. 1. 2. 1. 0. 0. 1. 0. 2. 0. 0. 1. 2. 2. 0. 0. 1. 1. 0. 1. 0. 0. 0.
 0. 1. 1. 0. 0. 1. 2. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 2. 1. 0. 4. 1. 1. 1. 0. 0. 6. 2. 0. 0. 1. 0. 0. 0. 1. 0. 2. 2.
 1. 0. 2. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 0. 1. 0. 0. 1. 1. 1.
 0. 0. 0. 0. 2. 0. 0. 0.]"
79,34,test_ayutthaya_1300_u_thong_bronze_NSW_mouth_mask,test_ayutthaya_1300_u_thong_bronze_NSW,mouth_mask,2,"[0. 1. 0. 0. 0. 2. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 3. 1. 0. 0. 0. 3. 0. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0.
 0. 0. 2. 0. 1. 1. 0. 0. 0. 1. 0. 3. 1. 1. 0. 0. 1. 0. 4. 0. 0. 0. 0. 0.
 1. 0. 1. 0. 1. 1. 0. 0. 0. 3. 2. 2. 0. 0. 0. 1. 3. 0. 0. 1. 2. 0. 0. 1.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 2. 0. 1.
 1. 1. 1. 0. 1. 1. 2. 0. 1. 2. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 1. 0. 0. 2. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 2. 1. 0. 0. 0. 0. 0. 0. 1.
 1. 0. 0. 0. 1. 0. 0. 0.]"
80,35,ayutthaya_1300_sandstone_LACMA_mouth_mask,ayutthaya_1300_sandstone_LACMA,mouth_mask,1,"[0. 0. 0. 0. 2. 0. 0. 0. 3. 0. 0. 0. 4. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 6. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 7. 1. 0. 0. 1. 0. 0. 0. 2.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 3. 0. 0. 7. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 0. 1. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0.]"
81,36,test_unknown_1400_copper_lacma_mouth_mask,test_unknown_1400_copper_lacma,mouth_mask,2,"[0. 2. 2. 1. 2. 0. 0. 0. 2. 1. 2. 0. 0. 0. 1. 4. 0. 1. 1. 0. 0. 0. 3. 0.
 2. 2. 0. 0. 0. 2. 1. 1. 0. 2. 2. 0. 1. 1. 2. 3. 1. 0. 2. 0. 0. 1. 0. 0.
 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 2. 1. 1. 0. 0. 0. 0. 2. 0. 1. 0. 3.
 0. 0. 0. 0. 3. 1. 1. 0. 3. 1. 0. 2. 1. 2. 0. 2. 1. 6. 0. 1. 0. 0. 0. 1.
 2. 0. 1. 1. 0. 0. 0. 1. 0. 3. 0. 1. 1. 2. 4. 0. 1. 2. 0. 1. 0. 0. 0. 1.
 1. 2. 1. 0. 0. 1. 2. 4. 0. 2. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 4.
 0. 0. 0. 0. 1. 2. 2. 0. 0. 1. 0. 0. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 7. 0. 0. 0. 2. 0. 2. 3. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 2. 0. 4.
 1. 0. 0. 0. 0. 0. 0. 0.]"
82,37,ayutthaya_1300_1500_bronze_victoria_albert_mouth_mask,ayutthaya_1300_1500_bronze_victoria_albert,mouth_mask,1,"[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 2. 0. 2. 0. 1. 0. 0. 0. 1. 2. 2.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 1. 0. 1. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 2. 0. 0. 0. 2. 1. 6. 0. 1. 0. 0. 1. 1.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 3. 1. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 5. 0. 0. 0. 1. 0. 0. 0. 1. 2. 0. 0.
 0. 0. 0. 0. 0. 0. 4. 0.]"
83,38,sukhothai_1550_1600_bronze_walters_mouth_mask,sukhothai_1550_1600_bronze_walters,mouth_mask,0,"[0. 3. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 3. 1. 0. 0. 0. 0. 0. 1. 0.
 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 2. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 1. 0. 0. 0. 0. 0. 1.]"
84,39,sukhothai_buddha_1300_copper_art_gallery_NSW_mouth_mask,sukhothai_buddha_1300_copper_art_gallery_NSW,mouth_mask,0,"[0. 0. 0. 0. 2. 0. 0. 1. 1. 0. 1. 0. 1. 0. 3. 1. 0. 1. 1. 1. 0. 0. 2. 2.
 0. 2. 0. 1. 3. 0. 4. 2. 1. 1. 2. 0. 0. 0. 1. 1. 0. 2. 1. 2. 0. 0. 0. 0.
 1. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 2. 3. 0. 1. 1. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2. 0. 1. 0. 2. 0. 1. 0. 1. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 1. 3. 0. 2. 3. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0.
 1. 0. 1. 1. 0. 0. 2. 0. 2. 1. 1. 0. 0. 2. 1. 1. 3. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 2. 3.
 1. 0. 3. 0. 2. 1. 0. 0. 0. 0. 0. 0. 3. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1.
 1. 0. 0. 1. 1. 0. 0. 0.]"
85,40,test_unknown_buddha_1400_1500_bronze_met_mouth_mask,test_unknown_buddha_1400_1500_bronze_met,mouth_mask,2,"[0. 0. 0. 0. 1. 2. 0. 1. 1. 0. 5. 1. 1. 1. 4. 2. 1. 1. 3. 0. 0. 2. 2. 1.
 0. 0. 0. 0. 1. 2. 0. 2. 1. 1. 2. 1. 0. 1. 2. 2. 4. 1. 1. 2. 2. 1. 0. 0.
 2. 1. 0. 3. 3. 0. 0. 0. 0. 1. 0. 1. 3. 0. 0. 1. 0. 0. 2. 0. 0. 0. 0. 2.
 2. 1. 0. 2. 1. 2. 0. 2. 0. 0. 2. 1. 1. 1. 1. 2. 0. 4. 0. 1. 1. 0. 0. 3.
 2. 1. 2. 2. 0. 0. 3. 0. 0. 0. 1. 1. 1. 1. 1. 1. 2. 2. 1. 0. 0. 1. 0. 0.
 2. 2. 2. 1. 0. 1. 0. 1. 1. 1. 2. 0. 0. 3. 1. 0. 2. 0. 0. 0. 0. 0. 1. 0.
 0. 1. 0. 4. 0. 0. 3. 0. 4. 1. 0. 1. 3. 1. 2. 1. 0. 0. 2. 0. 0. 0. 1. 3.
 3. 3. 1. 0. 0. 1. 1. 0. 0. 1. 2. 1. 0. 0. 1. 2. 3. 0. 3. 2. 0. 4. 0. 2.
 4. 0. 0. 0. 1. 0. 0. 1.]"
86,41,ayutthaya_1700_bronze_smithsonian _2_mouth_mask,ayutthaya_1700_bronze_smithsonian _2,mouth_mask,1,"[0. 1. 0. 0. 2. 0. 0. 1. 0. 1. 0. 0. 2. 1. 2. 1. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 2. 0. 2. 0. 0. 0. 0. 0. 2. 0. 0. 1. 1. 2. 0. 2. 1. 2. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 2. 1. 0. 4. 0. 0. 0. 0. 1.
 0. 1. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 4. 4. 0. 1. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 2. 2. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1.
 1. 0. 1. 0. 1. 2. 2. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.
 0. 0. 0. 0. 0. 2. 4. 1. 3. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.
 2. 4. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0.]"
87,42,test_sukhothai_1650_bronze_phitsanulok_walters_mouth_mask,test_sukhothai_1650_bronze_phitsanulok_walters,mouth_mask,2,"[0. 0. 0. 1. 3. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 2. 0. 1. 0. 1. 0. 1. 0. 0.
 0. 0. 1. 0. 1. 0. 2. 2. 1. 3. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 2. 0. 1. 0. 0. 1. 0. 2. 0. 0. 0. 1. 0.
 1. 0. 0. 0. 2. 2. 0. 0. 0. 2. 1. 0. 0. 2. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 2. 1. 0. 0. 2. 1. 1. 0. 1. 0. 0. 1.
 0. 1. 2. 0. 0. 3. 0. 0. 0. 1. 0. 0. 1. 2. 0. 1. 2. 0. 0. 0. 0. 0. 3. 0.
 1. 0. 1. 2. 0. 0. 1. 0. 0. 0. 0. 0. 1. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2.
 1. 0. 0. 2. 0. 1. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 1. 0. 0. 1. 0.]"
88,43,test_unknown_buddha_1400_bronze_met_mouth_mask,test_unknown_buddha_1400_bronze_met,mouth_mask,2,"[0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 1. 0. 1. 0.
 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2.
 0. 1. 0. 0. 1. 1. 0. 2. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 2. 1. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 2. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0.]"
89,44,test_ayutthaya_1700_hollow_cast_bronze_crowned_walters_mouth_mask,test_ayutthaya_1700_hollow_cast_bronze_crowned_walters,mouth_mask,2,"[0. 1. 0. 1. 5. 1. 0. 0. 1. 0. 2. 0. 0. 1. 0. 2. 1. 2. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 0. 1. 2. 0. 7. 0. 1. 0. 0. 0. 0. 0. 0. 3. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 2. 2. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 3. 0. 1. 0. 1. 0. 1. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 1. 0. 0.
 0. 0. 3. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 1. 1.
 0. 0. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"
